stateabbrv,statename,stfips,areaname,areatype,areatyname,area,periodyear,periodtype,pertypdesc,period,adjusted,prelim,benchmark,laborforce,emplab,unemp,unemprate
CO,Colorado,8,Colorado,1,State,0,1986,3,Monthly,7,0,0,1985,1736487,1613227,123260,7.1
CO,Colorado,8,San Miguel County,4,County,113,2015,1,Annual,0,0,0,2014,5072,4879,193,3.8
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2008,3,Monthly,3,1,1,2019,117801,112298,5503,4.7
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2001,3,Monthly,5,1,1,2019,161968,156923,5045,3.1
CO,Colorado,8,Alamosa County,4,County,3,2015,3,Monthly,3,0,0,2014,7700,7242,458,5.9
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,1999,3,Monthly,9,1,1,2019,282053,272272,9781,3.5
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,2014,3,Monthly,10,1,1,2019,317798,300966,16832,5.3
CO,Colorado,8,Colorado,1,State,0,2001,3,Monthly,7,1,0,2000,2388265,2298151,90114,3.8
CO,Colorado,8,Kit Carson County,4,County,63,2015,3,Monthly,2,0,0,2014,4229,4104,125,3
CO,Colorado,8,Las Animas County,4,County,71,2020,3,Monthly,2,0,0,2019,6531,6258,273,4.2
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,1998,3,Monthly,4,1,1,2019,59819,56944,2875,4.8
CO,Colorado,8,Otero County,4,County,89,2016,3,Monthly,7,0,0,2015,8349,7952,397,4.8
CO,Colorado,8,Rio Grande County,4,County,105,2017,3,Monthly,6,0,0,2016,5483,5255,228,4.2
CO,Colorado,8,Montezuma County,4,County,83,2018,3,Monthly,5,0,0,2017,13141,12643,498,3.8
CO,Colorado,8,Pueblo County,4,County,101,2018,3,Monthly,11,0,0,2017,76449,72946,3503,4.6
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,1992,3,Monthly,2,1,1,2019,107494,102068,5426,5
CO,Colorado,8,Colorado,1,State,0,1990,3,Monthly,8,1,0,1990,1772470,1679890,92580,5.2
CO,Colorado,8,Las Animas County,4,County,71,2017,3,Monthly,7,0,0,2016,6254,5986,268,4.3
CO,Colorado,8,Prowers County,4,County,99,2018,3,Monthly,4,0,0,2017,6109,5938,171,2.8
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2015,3,Monthly,4,0,0,2014,72010,67782,4228,5.9
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2016,3,Monthly,3,0,0,2015,72022,67506,4516,6.3
CO,Colorado,8,Douglas County,4,County,35,2016,1,Annual,0,0,0,2015,177371,172638,4733,2.7
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2016,3,Monthly,9,0,0,2015,151008,146338,4670,3.1
CO,Colorado,8,Bent County,4,County,11,2016,3,Monthly,12,0,1,2015,1870,1824,46,2.5
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2001,3,Monthly,3,1,1,2019,162023,157704,4319,2.7
CO,Colorado,8,Logan County,4,County,75,2016,3,Monthly,4,0,0,2015,10756,10416,340,3.2
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,2016,1,Annual,0,0,0,2015,187205,181951,5254,2.8
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2003,3,Monthly,3,1,1,2019,68259,63306,4953,7.3
CO,Colorado,8,Ouray County,4,County,91,2020,3,Monthly,1,0,1,2019,2334,2258,76,3.3
CO,Colorado,8,Colorado,1,State,0,1977,3,Monthly,9,0,0,1976,1311623,1236413,75210,5.7
CO,Colorado,8,Mesa County,4,County,77,2017,3,Monthly,11,0,0,2016,74704,72095,2609,3.5
CO,Colorado,8,Ouray County,4,County,91,2015,3,Monthly,2,0,0,2014,2025,1913,112,5.5
CO,Colorado,8,Denver - Aurora MSA,21,Metropolitan Statistical Area,19740,1994,3,Monthly,12,1,1,2019,1096668,1059161,37507,3.4
CO,Colorado,8,Colorado,1,State,0,2019,3,Monthly,12,1,0,2018,3174504,3094165,80339,2.5
CO,Colorado,8,Denver - Aurora MSA,21,Metropolitan Statistical Area,19740,2012,3,Monthly,1,1,1,2019,1442428,1325427,117001,8.1
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,1999,3,Monthly,1,1,1,2019,168186,163238,4948,2.9
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2004,3,Monthly,1,1,1,2019,107803,101608,6195,5.7
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,1993,3,Monthly,2,1,1,2019,214678,199718,14960,7
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2000,3,Monthly,11,1,1,2019,63562,61042,2520,4
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2000,3,Monthly,1,1,1,2019,93197,90870,2327,2.5
CO,Colorado,8,Prowers County,4,County,99,2015,3,Monthly,1,0,0,2014,5690,5436,254,4.5
CO,Colorado,8,Arapahoe County,4,County,5,2015,3,Monthly,2,0,0,2014,331169,316509,14660,4.4
CO,Colorado,8,Boulder County,4,County,13,2015,3,Monthly,5,0,0,2014,177100,171206,5894,3.3
CO,Colorado,8,Douglas County,4,County,35,2015,3,Monthly,8,0,0,2014,173398,168469,4929,2.8
CO,Colorado,8,Costilla County,4,County,23,2018,3,Monthly,2,0,0,2017,1724,1645,79,4.6
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,1998,3,Monthly,10,1,1,2019,60694,57876,2818,4.6
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,1995,3,Monthly,11,1,1,2019,55193,52040,3153,5.7
CO,Colorado,8,Clear Creek County,4,County,19,2017,1,Annual,0,0,0,2016,5863,5712,151,2.6
CO,Colorado,8,Jackson County,4,County,57,2015,3,Monthly,3,0,0,2014,807,770,37,4.6
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2015,3,Monthly,3,0,0,2014,71928,67460,4468,6.2
CO,Colorado,8,Sedgwick County,4,County,115,2015,3,Monthly,12,0,1,2014,1148,1123,25,2.2
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2018,3,Monthly,8,1,1,2019,75440,71799,3641,4.8
CO,Colorado,8,Colorado,1,State,0,1986,3,Monthly,10,0,0,1985,1722554,1590266,132288,7.7
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2002,3,Monthly,5,1,1,2019,163955,154736,9219,5.6
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2011,3,Monthly,9,1,1,2019,75514,67944,7570,10
CO,Colorado,8,Cheyenne County,4,County,17,2020,3,Monthly,2,0,1,2019,1162,1143,19,1.6
CO,Colorado,8,Montezuma County,4,County,83,2015,3,Monthly,11,0,0,2014,12192,11552,640,5.2
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,1998,3,Monthly,2,1,1,2019,63806,59065,4741,7.4
CO,Colorado,8,Garfield County,4,County,45,2018,3,Monthly,11,0,0,2017,31618,30685,933,3
CO,Colorado,8,Montezuma County,4,County,83,2015,3,Monthly,9,0,0,2014,12364,11793,571,4.6
CO,Colorado,8,Chaffee County,4,County,15,2017,3,Monthly,6,0,0,2016,10094,9877,217,2.1
CO,Colorado,8,Lake County,4,County,65,2020,3,Monthly,3,0,1,2019,5103,4936,167,3.3
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2017,3,Monthly,12,0,1,2016,159826,155720,4106,2.6
CO,Colorado,8,Ouray County,4,County,91,2015,3,Monthly,7,0,0,2014,2404,2320,84,3.5
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2001,3,Monthly,9,1,1,2019,161848,154760,7088,4.4
CO,Colorado,8,Teller County,4,County,119,2016,3,Monthly,11,0,0,2015,11892,11506,386,3.2
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2011,3,Monthly,7,1,1,2019,172018,161094,10924,6.4
CO,Colorado,8,Kiowa County,4,County,61,2017,3,Monthly,10,0,0,2016,968,951,17,1.8
CO,Colorado,8,Colorado,1,State,0,1988,3,Monthly,6,0,0,1987,1723689,1608449,115240,6.7
CO,Colorado,8,Ouray County,4,County,91,2018,3,Monthly,5,0,0,2017,2363,2286,77,3.3
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,1995,3,Monthly,12,1,1,2019,255757,244402,11355,4.4
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,2010,3,Monthly,2,1,1,2019,169661,156844,12817,7.6
CO,Colorado,8,San Miguel County,4,County,113,2020,3,Monthly,3,0,1,2019,6350,6150,200,3.1
CO,Colorado,8,Montezuma County,4,County,83,2015,1,Annual,0,0,0,2014,12337,11633,704,5.7
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2020,3,Monthly,3,1,1,2019,75507,71220,4287,5.7
CO,Colorado,8,Colorado,1,State,0,2015,3,Monthly,9,0,0,2014,2830318,2735709,94609,3.3
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,1990,3,Monthly,8,1,1,2019,124939,118939,6000,4.8
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,1997,3,Monthly,1,1,1,2019,59547,56421,3126,5.2
CO,Colorado,8,Colorado,1,State,0,2001,3,Monthly,9,1,0,2000,2403007,2298010,104997,4.4
CO,Colorado,8,Mesa County,4,County,77,2015,3,Monthly,4,0,0,2014,71486,67414,4072,5.7
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,2014,3,Monthly,6,1,1,2019,318714,299685,19029,6
CO,Colorado,8,Chaffee County,4,County,15,2016,3,Monthly,11,0,0,2015,8584,8393,191,2.2
CO,Colorado,8,Prowers County,4,County,99,2015,3,Monthly,11,0,0,2014,5855,5644,211,3.6
CO,Colorado,8,Moffat County,4,County,81,2016,3,Monthly,5,0,0,2015,7092,6819,273,3.8
CO,Colorado,8,Baca County,4,County,9,2018,3,Monthly,4,0,0,2017,2111,2073,38,1.8
CO,Colorado,8,Colorado,1,State,0,2011,3,Monthly,3,1,0,2010,2725870,2492959,232911,8.5
CO,Colorado,8,Baca County,4,County,9,2017,3,Monthly,4,0,0,2016,2100,2066,34,1.6
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,1990,3,Monthly,11,1,1,2019,53039,49060,3979,7.5
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2011,3,Monthly,1,1,1,2019,132982,120743,12239,9.2
CO,Colorado,8,Delta County,4,County,29,2018,3,Monthly,8,0,0,2017,14399,13865,534,3.7
CO,Colorado,8,San Juan County,4,County,111,2015,1,Annual,0,0,0,2014,470,450,20,4.3
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,1996,3,Monthly,9,1,1,2019,153243,147398,5845,3.8
CO,Colorado,8,Colorado,1,State,0,1988,3,Monthly,11,0,0,1987,1686157,1589923,96234,5.7
CO,Colorado,8,Denver - Aurora MSA,21,Metropolitan Statistical Area,19740,1991,3,Monthly,2,1,1,2019,946173,905262,40911,4.3
CO,Colorado,8,Phillips County,4,County,95,2020,3,Monthly,1,0,0,2019,2505,2462,43,1.7
CO,Colorado,8,Eagle County,4,County,37,2018,3,Monthly,4,0,0,2017,36072,35278,794,2.2
CO,Colorado,8,Otero County,4,County,89,2018,3,Monthly,8,0,0,2017,8390,7968,422,5
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2012,3,Monthly,6,1,1,2019,74309,66247,8062,10.8
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2011,3,Monthly,4,1,1,2019,133323,121703,11620,8.7
CO,Colorado,8,Weld County,4,County,123,2016,3,Monthly,9,0,0,2015,151008,146338,4670,3.1
CO,Colorado,8,Gilpin County,4,County,47,2018,3,Monthly,11,0,0,2017,3746,3656,90,2.4
CO,Colorado,8,Douglas County,4,County,35,2018,3,Monthly,11,0,0,2017,193227,187948,5279,2.7
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2006,3,Monthly,10,1,1,2019,75170,72457,2713,3.6
CO,Colorado,8,Crowley County,4,County,25,2018,3,Monthly,7,0,0,2017,1502,1439,63,4.2
CO,Colorado,8,Garfield County,4,County,45,2018,3,Monthly,9,0,0,2017,32286,31385,901,2.8
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2012,3,Monthly,6,1,1,2019,74951,67622,7329,9.8
CO,Colorado,8,Eagle County,4,County,37,2017,3,Monthly,3,0,0,2016,36551,35810,741,2
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,2020,3,Monthly,1,1,1,2019,358378,347642,10736,3
CO,Colorado,8,Lincoln County,4,County,73,2018,3,Monthly,10,0,0,2017,2528,2465,63,2.5
CO,Colorado,8,La Plata County,4,County,67,2020,3,Monthly,3,0,1,2019,30351,28829,1522,5
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2018,3,Monthly,8,1,1,2019,193162,187692,5470,2.8
CO,Colorado,8,Adams County,4,County,1,2018,3,Monthly,10,0,0,2017,271737,263048,8689,3.2
CO,Colorado,8,Sedgwick County,4,County,115,2016,3,Monthly,11,0,0,2015,1192,1167,25,2.1
CO,Colorado,8,Costilla County,4,County,23,2016,3,Monthly,10,0,0,2015,1768,1702,66,3.7
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,2015,3,Monthly,11,1,1,2019,320664,307530,13134,4.1
CO,Colorado,8,Denver - Aurora MSA,21,Metropolitan Statistical Area,19740,1994,3,Monthly,7,1,1,2019,1070930,1029532,41398,3.9
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,2010,3,Monthly,7,1,1,2019,170026,157179,12847,7.6
CO,Colorado,8,Garfield County,4,County,45,2017,3,Monthly,10,0,0,2016,30579,29764,815,2.7
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,2009,3,Monthly,5,1,1,2019,313749,289578,24171,7.7
CO,Colorado,8,Park County,4,County,93,2017,3,Monthly,3,0,0,2016,10319,10074,245,2.4
CO,Colorado,8,Saguache County,4,County,109,2018,3,Monthly,6,0,0,2017,3668,3485,183,5
CO,Colorado,8,El Paso County,4,County,41,2015,3,Monthly,11,0,0,2014,309972,297704,12268,4
CO,Colorado,8,Grand County,4,County,49,2016,3,Monthly,7,0,0,2015,9624,9397,227,2.4
CO,Colorado,8,Larimer County,4,County,69,2015,3,Monthly,7,0,0,2014,181375,175551,5824,3.2
CO,Colorado,8,Rio Grande County,4,County,105,2018,3,Monthly,7,0,0,2017,5747,5468,279,4.9
CO,Colorado,8,Denver - Aurora MSA,21,Metropolitan Statistical Area,19740,2016,1,Annual,0,0,0,2015,1540407,1492843,47564,3.1
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2011,3,Monthly,7,1,1,2019,75192,67348,7844,10.4
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,1999,3,Monthly,8,1,1,2019,281682,271916,9766,3.5
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,1993,3,Monthly,9,1,1,2019,50623,47236,3387,6.7
CO,Colorado,8,Denver - Aurora MSA,21,Metropolitan Statistical Area,19740,2016,3,Monthly,5,0,0,2015,1532243,1486175,46068,3
CO,Colorado,8,Colorado,1,State,0,1986,3,Monthly,4,1,0,1985,1703943,1582888,121055,7.1
CO,Colorado,8,Conejos County,4,County,21,2015,3,Monthly,5,0,0,2014,3663,3460,203,5.5
CO,Colorado,8,Ouray County,4,County,91,2018,1,Annual,0,0,0,2017,2387,2307,80,3.4
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2014,3,Monthly,5,1,1,2019,144714,137950,6764,4.7
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2017,3,Monthly,2,0,0,2016,73888,70597,3291,4.5
CO,Colorado,8,Colorado,1,State,0,2004,3,Monthly,9,1,0,2003,2542010,2406277,135733,5.3
CO,Colorado,8,Morgan County,4,County,87,2018,3,Monthly,1,0,0,2017,16020,15573,447,2.8
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2019,3,Monthly,3,1,1,2019,167596,163162,4434,2.6
CO,Colorado,8,Rio Grande County,4,County,105,2018,3,Monthly,12,0,1,2017,5424,5142,282,5.2
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2009,3,Monthly,3,1,1,2019,74576,68875,5701,7.6
CO,Colorado,8,Prowers County,4,County,99,2017,3,Monthly,10,0,0,2016,6485,6330,155,2.4
CO,Colorado,8,Colorado,1,State,0,1986,3,Monthly,10,1,0,1985,1707589,1568878,138711,8.1
CO,Colorado,8,Douglas County,4,County,35,2018,3,Monthly,2,0,0,2017,189605,184367,5238,2.8
CO,Colorado,8,Cheyenne County,4,County,17,2016,3,Monthly,7,0,0,2015,1151,1119,32,2.8
CO,Colorado,8,Pueblo County,4,County,101,2018,3,Monthly,8,0,0,2017,74207,70665,3542,4.8
CO,Colorado,8,Colorado,1,State,0,2001,3,Monthly,8,1,0,2000,2395575,2298315,97260,4.1
CO,Colorado,8,Elbert County,4,County,39,2020,3,Monthly,4,0,1,2019,14358,13285,1073,7.5
CO,Colorado,8,Pitkin County,4,County,97,2017,3,Monthly,2,0,0,2016,11044,10801,243,2.2
CO,Colorado,8,Summit County,4,County,117,2020,3,Monthly,4,0,1,2019,23810,18782,5028,21.1
CO,Colorado,8,Gilpin County,4,County,47,2016,3,Monthly,3,0,0,2015,3453,3355,98,2.8
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,1996,3,Monthly,12,1,1,2019,135070,129953,5117,3.8
CO,Colorado,8,Gunnison County,4,County,51,2017,3,Monthly,7,0,0,2016,11185,10997,188,1.7
CO,Colorado,8,Fremont County,4,County,43,2017,3,Monthly,2,0,0,2016,14462,13755,707,4.9
CO,Colorado,8,Costilla County,4,County,23,2015,3,Monthly,2,0,0,2014,1574,1442,132,8.4
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2018,3,Monthly,6,0,0,2017,75785,72699,3086,4.1
CO,Colorado,8,Elbert County,4,County,39,2017,3,Monthly,6,0,0,2016,14462,14113,349,2.4
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,2018,3,Monthly,2,0,0,2017,198156,192410,5746,2.9
CO,Colorado,8,Gilpin County,4,County,47,2020,3,Monthly,1,0,1,2019,3854,3764,90,2.3
CO,Colorado,8,Jefferson County,4,County,59,2017,3,Monthly,4,0,0,2016,318921,311308,7613,2.4
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,1998,3,Monthly,2,1,1,2019,275085,263844,11241,4.1
CO,Colorado,8,Douglas County,4,County,35,2017,1,Annual,0,0,0,2016,184585,180221,4364,2.4
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2018,3,Monthly,11,1,1,2019,75845,72145,3700,4.9
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,2020,3,Monthly,2,0,0,2019,209210,203683,5527,2.6
CO,Colorado,8,Montrose County,4,County,85,2017,3,Monthly,12,0,1,2016,20998,20315,683,3.3
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,1993,3,Monthly,10,1,1,2019,222181,209326,12855,5.8
CO,Colorado,8,Phillips County,4,County,95,2017,3,Monthly,1,0,0,2016,2495,2439,56,2.2
CO,Colorado,8,Las Animas County,4,County,71,2016,3,Monthly,3,0,0,2015,6176,5821,355,5.7
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,1997,3,Monthly,1,1,1,2019,154144,148793,5351,3.5
CO,Colorado,8,Denver - Aurora MSA,21,Metropolitan Statistical Area,19740,2002,3,Monthly,1,1,1,2019,1247192,1178170,69022,5.5
CO,Colorado,8,Crowley County,4,County,25,2017,3,Monthly,11,0,0,2016,1519,1471,48,3.2
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,2004,3,Monthly,4,1,1,2019,162797,155277,7520,4.6
CO,Colorado,8,Alamosa County,4,County,3,2015,1,Annual,0,0,0,2014,7651,7254,397,5.2
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,1993,3,Monthly,10,1,1,2019,118479,113595,4884,4.1
CO,Colorado,8,Moffat County,4,County,81,2015,3,Monthly,9,0,0,2014,6910,6682,228,3.3
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,2010,3,Monthly,1,1,1,2019,317742,289721,28021,8.8
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2011,3,Monthly,1,1,1,2019,75434,67227,8207,10.9
CO,Colorado,8,Adams County,4,County,1,2017,3,Monthly,11,0,0,2016,264017,256163,7854,3
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2020,3,Monthly,4,0,1,2019,73342,64072,9270,12.6
CO,Colorado,8,Dolores County,4,County,33,2016,1,Annual,0,0,0,2015,1071,1029,42,3.9
CO,Colorado,8,Pitkin County,4,County,97,2017,3,Monthly,1,0,0,2016,10939,10698,241,2.2
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,1996,3,Monthly,5,1,1,2019,259153,246551,12602,4.9
CO,Colorado,8,Delta County,4,County,29,2015,3,Monthly,10,0,0,2014,13325,12675,650,4.9
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2001,3,Monthly,3,1,1,2019,63634,60915,2719,4.3
CO,Colorado,8,Arapahoe County,4,County,5,2017,3,Monthly,9,0,0,2016,355519,345716,9803,2.8
CO,Colorado,8,Adams County,4,County,1,2017,3,Monthly,9,0,0,2016,264040,256445,7595,2.9
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2013,3,Monthly,4,1,1,2019,73646,66118,7528,10.2
CO,Colorado,8,Colorado,1,State,0,2019,3,Monthly,2,1,0,2018,3120717,3024409,96308,3.1
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,2003,3,Monthly,1,1,1,2019,65358,61993,3365,5.1
CO,Colorado,8,Fort Collins-Loveland MSA,21,Metropolitan Statistical Area,22660,2010,3,Monthly,5,1,1,2019,169893,156997,12896,7.6
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,1991,3,Monthly,4,1,1,2019,46128,43144,2984,6.5
CO,Colorado,8,Saguache County,4,County,109,2016,3,Monthly,4,0,0,2015,3078,2950,128,4.2
CO,Colorado,8,Broomfield County,4,County,14,2018,3,Monthly,10,0,0,2017,39972,38858,1114,2.8
CO,Colorado,8,Lincoln County,4,County,73,2017,3,Monthly,7,0,0,2016,2430,2385,45,1.9
CO,Colorado,8,Eagle County,4,County,37,2016,3,Monthly,3,0,0,2015,35478,34539,939,2.6
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2002,3,Monthly,12,1,1,2019,163428,154124,9304,5.7
CO,Colorado,8,Weld County,4,County,123,2018,3,Monthly,6,0,0,2017,165071,159869,5202,3.2
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2016,3,Monthly,2,0,0,2015,148211,142349,5862,4
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2017,3,Monthly,8,1,1,2019,187322,182798,4524,2.4
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2014,3,Monthly,10,1,1,2019,147634,141918,5716,3.9
CO,Colorado,8,Greeley MSA,21,Metropolitan Statistical Area,24540,2017,3,Monthly,2,0,0,2016,153935,149292,4643,3
CO,Colorado,8,Pueblo County,4,County,101,2018,3,Monthly,5,0,0,2017,75866,72827,3039,4
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2020,3,Monthly,1,0,0,2019,76303,73071,3232,4.2
CO,Colorado,8,La Plata County,4,County,67,2017,3,Monthly,3,0,0,2016,30536,29767,769,2.5
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2000,3,Monthly,10,1,1,2019,161115,157346,3769,2.3
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,2001,3,Monthly,8,1,1,2019,280542,267670,12872,4.6
CO,Colorado,8,San Miguel County,4,County,113,2017,3,Monthly,9,0,0,2016,5425,5327,98,1.8
CO,Colorado,8,Colorado,1,State,0,1997,1,Annual,0,1,0,1996,2217769,2141110,76659,3.5
CO,Colorado,8,Colorado,1,State,0,1976,3,Monthly,5,0,0,1975,1209221,1153512,55709,4.6
CO,Colorado,8,Boulder-Longmont MSA,21,Metropolitan Statistical Area,14500,2016,3,Monthly,2,0,0,2015,179980,174570,5410,3
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,1992,3,Monthly,3,1,1,2019,47514,43710,3804,8
CO,Colorado,8,Washington County,4,County,121,2015,3,Monthly,4,0,0,2014,2740,2666,74,2.7
CO,Colorado,8,Lincoln County,4,County,73,2017,3,Monthly,9,0,0,2016,2391,2342,49,2
CO,Colorado,8,Colorado Springs MSA,21,Metropolitan Statistical Area,17820,2009,3,Monthly,3,1,1,2019,313226,290147,23079,7.4
CO,Colorado,8,Mesa County,4,County,77,2016,3,Monthly,10,0,0,2015,72766,69650,3116,4.3
CO,Colorado,8,Routt County,4,County,107,2018,3,Monthly,3,0,0,2017,16714,16307,407,2.4
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,1993,3,Monthly,12,1,1,2019,54478,50645,3833,7
CO,Colorado,8,Morgan County,4,County,87,2015,3,Monthly,11,0,0,2014,14636,14165,471,3.2
CO,Colorado,8,Lake County,4,County,65,2016,3,Monthly,3,0,0,2015,4846,4700,146,3
CO,Colorado,8,Routt County,4,County,107,2015,3,Monthly,4,0,0,2014,14072,13568,504,3.6
CO,Colorado,8,Grand Junction MSA,21,Metropolitan Statistical Area,24300,1996,3,Monthly,1,1,1,2019,55392,52269,3123,5.6
CO,Colorado,8,Pueblo MSA,21,Metropolitan Statistical Area,39380,2018,3,Monthly,4,0,0,2017,75299,71962,3337,4.4
